https://www.moma.org/collection/works/400228,"40.77109741138491, -111.89071296083303","https://www.google.com/maps/place/Salt+Lake+Utah+Temple/@40.7709786,-111.8922027,236m/data=!3m1!1e3!4m12!1m5!3m4!2zNDDCsDQ2JzE2LjAiTiAxMTHCsDUzJzI2LjYiVw!8m2!3d40.7710974!4d-111.890713!3m5!1s0x8752f508e4890ee9:0x7f871e221aa7395d!8m2!3d40.7705774!4d-111.8919146!16zL20vMDM0em40?entry=ttu"
https://www.moma.org/collection/works/400229,"39.742927231147746, -105.51477750005218","https://www.google.com/maps/@39.7404578,-105.516203,3a,75y,179.41h,90t/data=!3m8!1e1!3m6!1sAF1QipPoK8zEzK0ZyWopVc0rJDncjTlCKYh3cQI1ZmMi!2e10!3e11!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPoK8zEzK0ZyWopVc0rJDncjTlCKYh3cQI1ZmMi%3Dw203-h100-k-no-pi-0-ya353.5434-ro0-fo100!7i7680!8i3840?entry=ttu"
https://www.moma.org/collection/works/124769,"52.708001652364054, -2.7527973503280423","https://www.google.com/maps/place/52°42'28.8%22N+2°45'10.1%22W/@52.7083366,-2.752541,18.3z/data=!4m11!1m6!3m5!2zNTLCsDQyJzI4LjgiTiAywrA0NScxMC4xIlc!8m2!3d52.7080017!4d-2.7527974!10e5!3m3!8m2!3d52.7080017!4d-2.7527974?entry=ttu"
https://www.moma.org/collection/works/125021,"40.419910532397395, 15.006473286711138","https://www.google.com/maps/place/40°25'11.7%22N+15°00'23.3%22E/@40.4199105,15.0064733,17z/data=!3m1!4b1!4m4!3m3!8m2!3d40.4199105!4d15.0064733?entry=ttu"
https://www.moma.org/collection/works/46310,"40.85214308710397, 14.260868487734557","https://www.google.com/maps/place/40°51'07.7%22N+14°15'39.1%22E/@40.8521389,14.2582862,680m/data=!3m2!1e3!4b1!4m4!3m3!8m2!3d40.8521389!4d14.2608611?entry=ttu"
https://www.moma.org/collection/works/124760,"41.82480949613774, -71.40918394770594","https://www.google.com/maps/place/The+Arcade+Providence/@41.8241699,-71.410686,15z/data=!3m1!5s0x89e44514222cf7a3:0xef84708a8e9f1508!4m14!1m7!3m6!1s0x89e445142198f60f:0xac3f2b5e6651f5ea!2sThe+Arcade+Providence!8m2!3d41.8241699!4d-71.410686!16zL20vMGcxc3Rr!3m5!1s0x89e445142198f60f:0xac3f2b5e6651f5ea!8m2!3d41.8241699!4d-71.410686!16zL20vMGcxc3Rr?entry=ttu"
https://www.moma.org/collection/works/124999,"40.06939094142866, -105.61458791675068","https://www.google.com/maps/@40.06902,-105.6162267,3a,75y,241.46h,95.98t/data=!3m8!1e1!3m6!1sAF1QipMKsBX7Ns1WWLRjt6pHg3aV0j_647ZoFUxF88oL!2e10!3e11!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMKsBX7Ns1WWLRjt6pHg3aV0j_647ZoFUxF88oL%3Dw203-h100-k-no-pi-0-ya84.39318-ro-0-fo100!7i11988!8i5994?entry=ttu"
https://www.moma.org/collection/works/54890,"49.440354213924934, 1.0949767938473727","https://www.google.com/maps/@49.4406398,1.0938199,3a,75y,130.44h,117.59t/data=!3m6!1e1!3m4!1s5ta9xySb4gyRJcFpuYpkTA!2e0!7i13312!8i6656?entry=ttu"
https://www.moma.org/collection/works/86468,"54.93857445344881, 43.34853430229154","https://www.google.com/maps/place/54°56'18.9%22N+43°20'54.7%22E/@54.9385745,43.3485343,517m/data=!3m1!1e3!4m4!3m3!8m2!3d54.9385745!4d43.3485343?entry=ttu"
https://www.moma.org/collection/works/124766,"52.18919947342216, -2.2198910997366075","https://www.google.com/maps/place/52°11'21.1%22N+2°13'11.6%22W/@52.1896571,-2.2182031,127a,35y,243.22h,45t/data=!3m1!1e3!4m4!3m3!8m2!3d52.1891995!4d-2.2198911?entry=ttu"
